term,crn,dept,course_name,campus,course_num,num
201720,3707,MCS,Differential Equations,M,MCS_2423,2423
201320,3708,CHM,Intro Chem Princip,M,CHM_1154,1154
201420,3708,PHY,University Physics 1 Lab,M,PHY_2421,2421
201620,3708,MCS,Differential Equations,M,MCS_2423,2423
201720,3708,MCS,Differential Equations,M,MCS_2423,2423
201320,3709,CHM,Intro Chem Princip,M,CHM_1154,1154
201420,3709,PHY,University Physics 2,M,PHY_2423,2423
201620,3709,MCS,Differential Equations,M,MCS_2423,2423
201720,3709,MCS,Differential Equations,M,MCS_2423,2423
201320,3710,CHM,University Chemistry 1,M,CHM_1213,1213
201620,3710,MCS,Differential Equations,M,MCS_2423,2423
201720,3710,MCS,Differential Equations,M,MCS_2423,2423
201320,3711,CHM,University Chemistry 1,M,CHM_1213,1213
201420,3711,PHY,University Physics 2,M,PHY_2423,2423
201620,3711,MCS,Discrete Mathematics,M,MCS_2523,2523
201720,3711,MCS,Discrete Mathematics,M,MCS_2523,2523
201320,3712,CHM,University Chem 1 Lab,M,CHM_1221,1221
201420,3712,PHY,University Physics 2,M,PHY_2423,2423
201620,3712,MCS,Applied Calc & Diff Eq,M,MCS_3324,3324
201720,3712,MCS,Applied Calc & Diff Eq,M,MCS_3324,3324
201320,3713,CHM,University Chem 1 Lab,M,CHM_1221,1221
201420,3713,PHY,University Physics 2 (Honors),M,PHY_2423,2423
201620,3713,MCS,Probability & Statistics,M,MCS_3403,3403
201720,3713,MCS,Probability & Statistics,M,MCS_3403,3403
201320,3714,CHM,University Chem 1 Lab,M,CHM_1221,1221
201320,3715,CHM,University Chem 1 Lab,M,CHM_1221,1221
201620,3715,MCS,Probability & Statistics,M,MCS_3403,3403
201720,3715,MCS,Probability & Statistics,M,MCS_3403,3403
201320,3716,CHM,University Chemistry 2,M,CHM_1223,1223
201420,3716,PHY,University Physics 2 Lab,M,PHY_2431,2431
201620,3716,MCS,Advanced Eng Mathematics,M,MCS_3413,3413
201720,3716,MCS,Advanced Eng Mathematics,M,MCS_3413,3413
201320,3717,CHM,Univ Chem 2 Lab,M,CHM_1232,1232
201420,3717,PHY,University Physics 2 Lab,M,PHY_2431,2431
201620,3717,MCS,Mathematical Modelling,M,MCS_3523,3523
201420,3718,PHY,University Physics 2 Lab,M,PHY_2431,2431
201320,3719,CHM,Organic Chemistry 2,M,CHM_2323,2323
201420,3719,PHY,Quantum Mechanics,M,PHY_4724,4724
201620,3719,MCS,Linear Algebra,M,MCS_3863,3863
201720,3719,MCS,Linear Algebra,M,MCS_3863,3863
201320,3720,CHM,Organic Chemistry Laboratory,M,CHM_2332,2332
201620,3720,MCS,Linear Algebra,M,MCS_3863,3863
201720,3720,MCS,Linear Algebra,M,MCS_3863,3863
201320,3721,CHM,Physical Chemistry 1,M,CHM_3423,3423
201320,3722,CHM,Physical Chemistry 1 Lab,M,CHM_3431,3431
201320,3723,CHM,Advanced Spectroscopy,M,CHM_4522,4522
201420,3723,TME,Computer Design Graphics,M,TME_4113,4113
201320,3724,CHM,Advanced Spectroscopy Lab,M,CHM_4541,4541
201420,3725,COM,English Fundamentals,M,COM_0094,0094
201320,3726,CHM,Advanced Organic Chemistry,M,CHM_4723,4723
201420,3726,COM,English Fundamentals,M,COM_0094,0094
201620,3727,MCS,Intro to Math Analysis 2,OL,MCS_1224,1224
201720,3727,MCS,Intro to Math Analysis 2,OL,MCS_1224,1224
201420,3728,SSC,Principles of Economics,M,SSC_2303,2303
201320,3729,CHM,Chemical Sciences Project 2,M,CHM_4922,4922
201420,3729,SSC,Development of American Exp,M,SSC_2423,2423
201620,3729,ARC,Quan. Methods in Urban Design,M,ARC_5752,5752
201720,3729,ARC,Quan. Methods in Urban Design,M,ARC_5752,5752
201320,3730,CHM,Chemical Sciences Project 2,M,CHM_4922,4922
201420,3730,PSY,Abnormal Psychology,M,PSY_3633,3633
201620,3730,ARC,Urban Theory,M,ARC_5782,5782
201720,3730,ARC,Urban Theory,M,ARC_5782,5782
201320,3731,CHM,Chemical Sciences Project 2,M,CHM_4922,4922
201420,3731,LDR,Leadership Models & Practices,OL,LDR_2001,2001
201420,3732,SSC,Foundations of American Exp,M,SSC_2413,2413
201320,3734,GLG,Geology,M,GLG_1103,1103
201420,3734,ARC,Visual Communication 2,M,ARC_1223,1223
201620,3734,ART,Prof Pract/Portfolio,M,ART_3323,3323
201720,3734,ART,Prof. Pract. Portfolio,M,ART_3323,3323
201320,3735,PSC,Intro Senior Project: Science,M,PSC_3001,3001
201420,3735,ARC,Arch Des Studio 5,M,ARC_4114,4114
201620,3735,GAM,Game Art: Senior Project 2,M,GAM_4524,4524
201720,3735,GAM,Game Art: Senior Project 2,DET,GAM_4524,4524
201320,3736,PHY,Basic Physics,M,PHY_0023,0023
201620,3736,GAM,Integrated Game Studio 2,M,GAM_3313,3313
201720,3736,GAM,Integrated Game Studio 2,M,GAM_3313,3313
201320,3737,PHY,Technical Physics 1,M,PHY_1063,1063
201420,3737,ARC,Electronic Methods 1,OL,ARC_2843,2843
201620,3737,MCS,Intermediate Algebra/Geometry,M,MCS_0054,0054
201720,3737,MCS,Intermediate Algebra/Geometry,M,MCS_0054,0054
201320,3738,PHY,Technical Physics 2,M,PHY_1083,1083
201420,3738,ARC,Electronic Methods 2,OL,ARC_3843,3843
201620,3738,PSY,Experimental Psychology Lab,M,PSY_3223,3223
201720,3738,PSY,Experimental Psychology Lab,M,PSY_3223,3223
201320,3739,PHY,Technical Physics Lab 1,M,PHY_1100,1100
201420,3739,ARC,Electronic Methods 3,OL,ARC_4843,4843
201320,3740,PHY,Technical Physics Lab 2,M,PHY_1101,1101
201420,3740,ARC,Special Topics,M,ARC_3993,3993
201320,3741,PHY,Intro Phys Princip,M,PHY_1154,1154
201420,3741,MCS,Intro to Comp Applications,M,MCS_1003,1003
201320,3742,PHY,College Physics 1,M,PHY_2213,2213
201420,3742,MCS,Introduction to C,M,MCS_1142,1142
201620,3742,ART,Materials Fab & Assembly,M,ART_5532,5532
201320,3743,PHY,College Physics 1,M,PHY_2213,2213
201320,3744,PHY,College Physics 1 Lab,M,PHY_2221,2221
201420,3744,MCS,Introduction to C,M,MCS_1142,1142
201320,3745,PHY,College Physics 1 Lab,M,PHY_2221,2221
201420,3745,MCS,Computer Science 1,M,MCS_1514,1514
201620,3745,PSY,Introductory Psychology,OL,PSY_1213,1213
201720,3745,PSY,Introductory Psychology,OL,PSY_1213,1213
201320,3746,PHY,College Physics 1 Lab,M,PHY_2221,2221
201420,3746,MCS,Computer Science 1,M,MCS_1514,1514
201320,3747,PHY,College Physics 1 Lab,M,PHY_2221,2221
201420,3747,MCS,Intro to Visual Basic,M,MCS_1623,1623
201320,3748,PHY,College Physics 2,M,PHY_2223,2223
201420,3748,MCS,Computer Science 2,M,MCS_2514,2514
201320,3749,PHY,College Physics 2,M,PHY_2223,2223
201420,3749,MSE,Mechatronic Systems II,M,MSE_6183,6183
201320,3750,PHY,College Physics 2 (Honors),M,PHY_2223,2223
201420,3750,MCS,Computer Science 2,M,MCS_2514,2514
201320,3751,PHY,College Physics 2 Lab,M,PHY_2231,2231
201420,3751,EME,Robotics Application,M,EME_4153,4153
201620,3751,BIO,Biology 2 Laboratory,M,BIO_1231,1231
201720,3751,BIO,Biology 2 Laboratory,M,BIO_1231,1231
201320,3752,PHY,College Physics 2 Lab,M,PHY_2231,2231
201420,3752,MCS,Data Structures,M,MCS_2534,2534
201420,3753,MCS,Computer Graphics Programming,M,MCS_3503,3503
201320,3754,PHY,College Physics 2 Lab,M,PHY_2231,2231
201420,3754,MCS,Intro to Database Systems,M,MCS_3543,3543
201320,3755,PHY,University Physics 1,M,PHY_2413,2413
201420,3755,MCS,Game Development,M,MCS_3573,3573
201320,3756,PHY,University Physics 1,M,PHY_2413,2413
201420,3756,MCS,Java,DL,MCS_3603,3603
201320,3757,PHY,University Physics 1 Lab,M,PHY_2421,2421
201420,3757,MCS,Computer Networks,M,MCS_4613,4613
201620,3757,ESL,Advanced Intensive TOEFL Prep,M,ESL_00652,00652
201320,3758,PHY,University Physics 1 Lab,M,PHY_2421,2421
201420,3758,MCS,Intro to Software Engineering,M,MCS_4623,4623
201620,3758,ESL,Intermediate Intensive Reading,M,ESL_00232,00232
201320,3759,PHY,University Physics 1 Lab,M,PHY_2421,2421
201420,3759,MCS,Artificial Intelligence,M,MCS_4633,4633
201620,3759,ESL,Advanced Intensive Listening,M,ESL_00352,00352
201320,3760,PHY,University Physics 1 Lab,M,PHY_2421,2421
201620,3760,ARC,Educational Praxis,M,ARC_6903,6903
201420,3761,MCS,Theory of Computation,M,MCS_4653,4653
201320,3762,PHY,University Physics 2,M,PHY_2423,2423
201420,3762,MCS,Senior Project,M,MCS_4833,4833
201320,3763,PHY,University Physics 2,M,PHY_2423,2423
201420,3763,MCS,Senior Project 2,M,MCS_4843,4843
201320,3764,PHY,University Physics 2,M,PHY_2423,2423
201320,3765,PHY,University Physics 2(Honors),M,PHY_2423,2423
201420,3765,MCS,Senior Project 2,M,MCS_4843,4843
201620,3765,BME,Bioinstrumentation Laboratory,M,BME_3101,3101
201720,3765,BME,Bioinstrumentation Laboratory,M,BME_3101,3101
201320,3766,PHY,University Physics 2 Lab,M,PHY_2431,2431
201420,3766,MCS,Topics in MA/CS (IGVC),M,MCS_4993,4993
201620,3766,BME,MEMS Laboratory,M,BME_4201,4201
201720,3766,BME,MEMS Laboratory,M,BME_4201,4201
201320,3767,PHY,University Physics 2 Lab,M,PHY_2431,2431
201420,3767,MCS,Intro to Database Systems,DL,MCS_5303,5303
201320,3768,PHY,University Physics 2 Lab,M,PHY_2431,2431
201320,3769,PHY,University Physics 2 Lab,M,PHY_2431,2431
201420,3769,MCS,Topics in MA/CS,M,MCS_4993,4993
201720,3769,BME,BME Research,M,BME_4093,4093
201320,3770,PHY,"Optics, Lasers and Microscopy",M,PHY_4743,4743
201420,3770,MCS,Topics in MA/CS,M,MCS_4993,4993
201320,3771,PHY,"Optics, Lasers, Microscopy Lab",M,PHY_4781,4781
201420,3771,MCS,Topics in MA/CS,M,MCS_4993,4993
201320,3772,PHY,Thermal Physics,M,PHY_4763,4763
201420,3772,MCS,Topics in MA/CS,M,MCS_4993,4993
201620,3772,INT,Enterprise Information Tech,M,INT_6043,6043
201720,3772,INT,Enterprise Information Tech,M,INT_6043,6043
201420,3773,MCS,Web Server Programming,DL,MCS_5013,5013
201620,3773,INT,Database Modeling and Adm.,M,INT_6113,6113
201720,3773,INT,Database Modeling and Adm.,M,INT_6113,6113
201320,3774,PHY,Physics Project 1,M,PHY_4912,4912
201420,3774,MCS,Robotics Programming,M,MCS_5403,5403
201620,3774,INT,Systems Analysis and Design,M,INT_6123,6123
201720,3774,INT,Systems Analysis and Design,M,INT_6123,6123
201420,3775,MCS,Introduction to Bioinformatics,M,MCS_5603,5603
201320,3776,PHY,Physics Project 2,M,PHY_4922,4922
201420,3776,MCS,Intro to Distributed Computing,M,MCS_5703,5703
201420,3778,MCS,Topics in Computer Science,M,MCS_5993,5993
201620,3778,MBA,Bus Appl Statistical Analysis,OL,MBA_5013,5013
201720,3778,MBA,Bus Appl Statistical Analysis,OL,MBA_5013,5013
201320,3779,MCO,Camera for Broadcast News,M,MCO_3203,3203
201420,3779,MCS,Software Engineering,M,MCS_5103,5103
201620,3779,MBA,Human Resource Management,DL,MBA_6013,6013
201320,3780,MCO,Production Practicum,M,MCO_4933,4933
201420,3780,MCS,Collaborative Research Proj 1,M,MCS_7013,7013
201620,3780,MBA,Global Business Economics,M,MBA_6023,6023
201320,3781,SSC,Seminar in Social Science,M,SSC_4513,4513
201420,3781,MCS,Introduction to C,OL,MCS_1142,1142
201320,3782,SSC,Dev. of American Exp (Honors),M,SSC_2423,2423
201420,3782,MCS,Computer Science 1,OL,MCS_1514,1514
201620,3782,MBA,Financial Management,M,MBA_6033,6033
201720,3782,MBA,Corporate Finance,M,MBA_6033,6033
201320,3783,SSC,Development of American Exp,M,SSC_2423,2423
201420,3783,MCS,Computer Science 2,OL,MCS_2514,2514
201320,3784,ESL,Advanced Intensive Reading,M,ESL_00252,00252
201420,3784,MCS,Data Structures,OL,MCS_2534,2534
201320,3785,ESL,Advanced Intensive Listening,M,ESL_00352,00352
201420,3785,MCS,Intro to Functional Prog,OL,MCS_3633,3633
201620,3785,MBA,Global Leadership,M,MBA_6043,6043
201720,3785,MBA,Global Leadership,M,MBA_6043,6043
201320,3786,MET,Computer Applications for Ed.,OL,MET_6203,6203
201420,3786,MCS,Comp Arch and Assem Prog,OL,MCS_3663,3663
201320,3787,MET,Multimedia Development 1,OL,MET_6223,6223
201420,3787,MCS,Operating Systems,OL,MCS_4663,4663
201320,3788,MET,Applied Instructional Tech.,OL,MET_6213,6213
201620,3788,MBA,Strategic Marketing Management,M,MBA_6053,6053
201720,3788,MBA,Strategic Marketing Management,M,MBA_6053,6053
201320,3789,MET,Multimedia Development 2,OL,MET_6233,6233
201420,3789,MCS,Intro to Distributed Computing,OL,MCS_5703,5703
201620,3789,MBA,Oper & Supply Chain Mgmt,M,MBA_6063,6063
201320,3790,MET,Capstone Project,M,MET_6303,6303
201620,3790,MBA,Global Strategic Management,M,MBA_6073,6073
201720,3790,MBA,Global Strategic Management,M,MBA_6073,6073
201420,3791,TAS,Advanced Audio Principles 1,PLY,TAS_3013,3013
201320,3792,MET,Technology Tools (EDT640),MRG,MET_6403,6403
201320,3793,MET,Issues in Educ Tech (EDT688),MRG,MET_6883,6883
201320,3794,MCO,Special Topics TV Video Film,OL,MCO_4073,4073
201320,3795,PSY,Introductory Psychology,OL,PSY_1213,1213
201420,3797,ARC,Allied Des:CAD,M,ARC_4284,4284
201620,3797,INT,Info Tech Integration,OL,INT_7593,7593
201720,3797,INT,Info Tech Integration,OL,INT_7593,7593
201320,3798,LLT,World Masterpieces 1,M,LLT_1213,1213
201420,3798,ARC,Advanced Structures,OL,ARC_5543,5543
201320,3799,LLT,World Masterpieces 2,M,LLT_1223,1223
201420,3799,MET,Computer Applications for Ed.,OL,MET_6203,6203
201620,3799,MBA,Oper & Supply Chain Mgmt,OL,MBA_6063,6063
201720,3799,MBA,Oper & Supply Chain Mgmt,OL,MBA_6063,6063
201320,3800,MCS,Intro to Comp Applications,M,MCS_1003,1003
201320,3801,MCS,Introduction to C,M,MCS_1142,1142
201420,3801,MET,Applied Instructional Tech.,OL,MET_6213,6213
201620,3801,ACC,Managerial Accounting,OL,ACC_6003,6003
201720,3801,ACC,Managerial Accounting,OL,ACC_6003,6003
201320,3802,MCS,Introduction to C,M,MCS_1142,1142
201420,3802,MET,Multimedia Development 2,OL,MET_6233,6233
201320,3803,MCS,Computer Science 1,M,MCS_1514,1514
201420,3803,MET,Capstone Project,M,MET_6303,6303
201620,3803,EEE,Grad ECE Special Topic,M,EEE_5924,5924
201720,3803,EEE,Grad ECE Special Topic,M,EEE_5924,5924
201320,3804,MCS,Computer Science 1,M,MCS_1514,1514
201320,3805,MCS,Intro to Visual Basic,M,MCS_1623,1623
201620,3805,TAS,Audio Senior Project,PLY,TAS_4103,4103
201720,3805,TAS,Audio Senior Project,PLY,TAS_4103,4103
201320,3806,MCS,Computer Science 2,M,MCS_2514,2514
201620,3806,TAS,State of Art Sound Appl Sem,PLY,TAS_4142,4142
201720,3806,TAS,State of Art Sound Appl Sem,PLY,TAS_4142,4142
201320,3807,MCS,Computer Science 2,M,MCS_2514,2514
201320,3808,MCS,Computer Graphics Programming,M,MCS_3503,3503
201420,3808,BIO,Heredity & Evolution,OL,BIO_6273,6273
201320,3809,MCS,Intro to Database Systems,M,MCS_3543,3543
201420,3809,PHY,"Electricity, Magnetism & Waves",OL,PHY_6223,6223
201320,3810,MCS,Game Development,M,MCS_3573,3573
201320,3811,MCS,Intro to Functional Prog,M,MCS_3633,3633
201420,3813,MCS,Comparative Prog Lang,M,MCS_4643,4643
201320,3814,MCS,Computer Networks,M,MCS_4613,4613
201420,3814,ARC,Comprehensive Design Studio,OL,ARC_5114,5114
201620,3814,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201720,3814,EGE,Fund. Of Eng. Design Projects,M,EGE_1001,1001
201320,3815,MCS,Intro to Software Engineering,M,MCS_4623,4623
201320,3816,MCS,Artificial Intelligence,M,MCS_4633,4633
201420,3816,ARC,Professional Practice,M,ARC_5913,5913
201320,3817,MCS,Comparative Prog Lang,M,MCS_4643,4643
201420,3817,ARC,Directed Study,M,ARC_3014,3014
201620,3817,GLG,Geology,OL,GLG_1103,1103
201720,3817,GLG,Geology,OL,GLG_1103,1103
201320,3818,MCS,Theory of Computation,M,MCS_4653,4653
201420,3818,MCS,Essential Mathematics,M,MCS_0035,0035
201620,3818,EME,Computational Fluid Dynamics,M,EME_6543,6543
201720,3818,EME,Computational Fluid Dynamics,M,EME_6543,6543
201420,3819,MCS,Algebra Concepts,M,MCS_0051,0051
201320,3820,MCS,Senior Project,M,MCS_4833,4833
201420,3820,MCS,Algebra Concepts,M,MCS_0051,0051
201320,3821,MCS,Senior Project 2,M,MCS_4843,4843
201420,3822,MCS,Tech Math I,M,MCS_1113,1113
201620,3822,INT,Business Appl. Programming,M,INT_5024,5024
201720,3822,INT,Business Appl. Programming,M,INT_5024,5024
201320,3823,MCS,Topics in MA/CS,M,MCS_4993,4993
201420,3823,MCS,Tech Math I,M,MCS_1113,1113
201320,3824,MCS,Topics in MA/CS,M,MCS_4993,4993
201420,3824,MCS,Tech Math I,M,MCS_1113,1113
201320,3825,MCS,Topics in MA/CS,M,MCS_4993,4993
201420,3825,MCS,Precalculus,M,MCS_0074,0074
201320,3826,MCS,Web Server Programming,DL,MCS_5013,5013
201420,3826,MCS,College Algebra,M,MCS_0083,0083
201320,3827,MCS,Software Engineering,M,MCS_5103,5103
201420,3827,MCS,Trigonometry,M,MCS_0093,0093
201320,3828,MCS,Introduction to Bioinformatics,M,MCS_5603,5603
201420,3828,MCS,Tech Math 2,M,MCS_1123,1123
201420,3829,MCS,Calculus 2,M,MCS_1424,1424
201620,3829,ECE,Soil Mechanics,M,ECE_3424,3424
201720,3829,ECE,Soil Mechanics,M,ECE_3424,3424
201320,3830,MCS,Intro to Algorithm Design,M,MCS_5803,5803
201420,3830,MCS,Intro to Math Analysis 2,M,MCS_1224,1224
201620,3830,BME,Intro to Bioinstrumentation,M,BME_3103,3103
201420,3831,MCS,Intro to Math Analysis 2,M,MCS_1224,1224
201620,3831,BME,Tissue Mechanics (Honors),M,BME_4313,4313
201320,3832,MCS,Collaborative Research Proj 1,M,MCS_7013,7013
201420,3832,MCS,Intro to Math Analysis 2,M,MCS_1224,1224
201620,3832,ESL,Intermed. Intensive TOEFL Prep,M,ESL_00632,00632
201420,3833,MCS,Geometry in Art,M,MCS_1254,1254
201320,3834,BME,Biomedical Seminar,M,BME_1101,1101
201620,3834,EGE,Proj Mgmt for Entrepr  Engrs,OL,EGE_2231,2231
201720,3834,EGE,Proj Mgmt for Entrepr Engrs,OL,EGE_2231,2231
201320,3835,BME,BME Computer Graphics Lab,M,BME_1201,1201
201420,3835,MCS,Calculus 1,M,MCS_1414,1414
201620,3835,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201720,3835,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201420,3836,MCS,Calculus 1,M,MCS_1414,1414
201620,3836,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201720,3836,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201320,3837,BME,Anatomy & Physiology Lab,M,BME_2201,2201
201420,3837,MCS,Calculus 1 (Honors),M,MCS_1414,1414
201620,3837,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201720,3837,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201320,3838,BME,Anatomy and Physiology,M,BME_2203,2203
201420,3838,MCS,Calculus 1,M,MCS_1414,1414
201320,3839,BME,Biomedical Best Practices,M,BME_3002,3002
201420,3839,MCS,Intro to Math Analysis 1,M,MCS_1214,1214
201320,3840,BME,Bioinstrumentation Laboratory,M,BME_3101,3101
201420,3840,MCS,Calculus 2,M,MCS_1424,1424
201320,3841,BME,Bioinstrumentation Laboratory,M,BME_3101,3101
201420,3841,MCS,Calculus 2 (Honors),M,MCS_1424,1424
201320,3842,BME,Intro to Bioinstrumentation,M,BME_3103,3103
201420,3842,MCS,Calculus 2,M,MCS_1424,1424
201320,3843,BME,Biotransport,M,BME_3703,3703
201420,3843,MCS,Calculus 2,M,MCS_1424,1424
201320,3844,BME,BME Projects II,M,BME_4022,4022
201420,3844,MCS,Statistics 2,M,MCS_2123,2123
201620,3844,IDD,PD Methodology 2,M,IDD_1223,1223
201720,3844,IDD,PD Methodology 2,M,IDD_1223,1223
201320,3845,BME,BME Projects II (Honors),M,BME_4022,4022
201420,3845,MCS,Technical Calculus,M,MCS_2313,2313
201620,3845,IDD,Industrial Design History,M,IDD_3723,3723
201720,3845,IDD,Industrial Design History,M,IDD_3723,3723
201320,3846,BME,MEMS Laboratory,M,BME_4201,4201
201420,3846,MCS,Calculus 3,M,MCS_2414,2414
201620,3846,IDD,ID Studio 8,M,IDD_4526,4526
201720,3846,IDD,ID Studio 8,M,IDD_4526,4526
201320,3847,BME,MEMS Laboratory,M,BME_4201,4201
201320,3848,BME,Introduction to MEMS,M,BME_4203,4203
201420,3848,MCS,Calculus 3,M,MCS_2414,2414
201620,3848,MCS,Collaborative Research Proj 2,M,MCS_7033,7033
201720,3848,MCS,Collaborative Research Proj 2,M,MCS_7033,7033
201320,3849,BME,Tissue Mechanics,M,BME_4313,4313
201420,3849,MCS,Calculus 3,M,MCS_2414,2414
201320,3850,BME,Special Topics in BME,M,BME_5093,5093
201420,3850,MCS,Calculus 3,M,MCS_2414,2414
201620,3850,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201320,3851,BME,Special Topics in BME,M,BME_5093,5093
201420,3851,MCS,Differential Equations,M,MCS_2423,2423
201320,3852,BME,Special Topics in BME,M,BME_4903,4903
201420,3852,MCS,Differential Equations,M,MCS_2423,2423
201320,3853,SCE,Introductory Seminar,OL,SCE_6103,6103
201420,3853,MCS,Differential Equations,M,MCS_2423,2423
201320,3854,PHY,Astronomy,DL,PHY_6323,6323
201420,3854,MCS,Differential Equations,M,MCS_2423,2423
201320,3855,PHY,"Electricity, Magnetism & Waves",OL,PHY_6223,6223
201420,3855,MCS,Discrete Mathematics,M,MCS_2523,2523
201620,3855,MBA,Project Management,M,MBA_7063,7063
201720,3855,MBA,Project Management,M,MBA_7063,7063
201320,3856,SCE,Capstone Project,M,SCE_6303,6303
201420,3856,MCS,Applied Calc & Diff Eq,M,MCS_3324,3324
201620,3856,MBA,Project Management,OL,MBA_7063,7063
201720,3856,MBA,Project Management,OL,MBA_7063,7063
201420,3857,MCS,Probability & Statistics,M,MCS_3403,3403
201320,3858,MCS,Introduction to C,OL,MCS_1142,1142
201420,3858,MCS,Probability & Statistics,M,MCS_3403,3403
201320,3859,MCS,Computer Science 1,OL,MCS_1514,1514
201420,3859,MCS,Probability & Statistics,M,MCS_3403,3403
201320,3860,MCS,Computer Science 2,OL,MCS_2514,2514
201420,3860,MCS,Advanced Eng Mathematics,M,MCS_3413,3413
201320,3861,MCS,Data Structures,OL,MCS_2534,2534
201420,3861,MCS,Mathematical Modelling,M,MCS_3523,3523
201620,3861,MGT,Directed Practical Training I,M,MGT_6231,6231
201720,3861,MGT,Directed Practical Training I,M,MGT_6231,6231
201420,3862,MCS,Complex Analysis,M,MCS_3743,3743
201620,3862,MIS,Directed Practical Training I,M,MIS_6231,6231
201720,3862,MIS,Directed Practical Training I,M,MIS_6231,6231
201320,3863,MCS,Senior Project,OL,MCS_4833,4833
201420,3863,MCS,Linear Algebra,M,MCS_3863,3863
201420,3864,MCS,Linear Algebra,M,MCS_3863,3863
201320,3865,MCS,Collaborative Research Proj 1,OL,MCS_7013,7013
201620,3866,ARC,Practice Portfolio,M,ARC_6833,6833
201720,3866,ARC,Practice Portfolio,M,ARC_6833,6833
201420,3867,MCS,Directed Study MA/CS,M,MCS_4981,4981
201420,3868,ARC,ST: Visual Communications 3,M,ARC_6002,6002
201420,3869,ARC,ST: Visual Communications 4,M,ARC_6002,6002
201320,3870,TAS,Music for Audio Engr Tech 1,PLY,TAS_1013,1013
201420,3870,ARC,ST: Modular Construction,M,ARC_6002,6002
201320,3871,TAS,Music for Audio Engr Tech 2,PLY,TAS_1033,1033
201420,3871,MCS,Intro to Math Analysis 2,OL,MCS_1224,1224
201620,3871,TCE,Construction Practicum,M,TCE_4013,4013
201320,3872,TAS,Audio Principles 1,PLY,TAS_2033,2033
201420,3872,MCS,Geometry in Art,OL,MCS_1254,1254
201320,3873,TAS,Audio Principles 2,PLY,TAS_2053,2053
201420,3873,ARC,Quan. Methods in Urban Design,M,ARC_5752,5752
201420,3874,ARC,Urban Theory,M,ARC_5782,5782
201320,3875,TAS,Audio Acoustics,M,TAS_3034,3034
201320,3876,TAS,Audio System Integration,PLY,TAS_4133,4133
201420,3876,ART,Traditions of Art 1,M,ART_3633,3633
201320,3877,TCE,Construction Techniques,M,TCE_3013,3013
201420,3877,ART,ST: Typography 2,M,ART_3993,3993
201620,3877,ACC,Fundamentals of Financial Acct,M,ACC_5003,5003
201720,3877,ACC,Fundamentals of Financial Acct,M,ACC_5003,5003
201320,3878,TCE,Soils & Foundations,M,TCE_3033,3033
